name,main_cuisine,tags
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur ordr time usual order set menu soup chowmein time thai soup smelli bad smell egg dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur chowmin averag dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur love quantiti set menu hope maintain dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur keep dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur food yum dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur love cook quantiti also satisfactori dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur great tast quantiti enough price rang dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur give thai soup price quantiti decent adequ person rich ingredi though iranian beef roll also could much better much sauc spoil dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur beef chili averag dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur good enough amount rice chicken size good make leg part standard lot onion veget though good meal due test dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur test quantiti good satisfi dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur order fuchka good dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur order item deliv anoth total mismanag restaur dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur food test worst ever dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur iranian shawarma soooooo gooood sauc pore packet shoho wet chilo ektu dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur food good chef great hand cook regular custom wish best hope hold best qualiti dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur worst meal ever restaur dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur food delici dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur satisfactori dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur app dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur chief great made amaz food dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur food made old ingredi dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur incred dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur place alway favorit humbl well manner dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur good dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur order special thai soup clot think soup stale dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur set menu yummi beef chili tasti meat hard mix veget cook dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur worst dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur deserv even star price wonton went wast wonton trash tasteless even eat take bite threw dustbin dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur oil leak packag condit good moreov use littl amount ingredi prawn hardli seen small size disappoint dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur tasti dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur spici much food color use dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur fulli satisfi food tast expect dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur food ok could better dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur good dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur soup good dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur veget half cook dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur suparb tasti dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur good dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur tast fri rice good veget beef chilli satisfactori dhaka asian platform deliveri
Celebrate Cafe & Restaurant,Asian,celebr cafe restaur fride rice improv dri dhaka asian platform deliveri
Crown Cafe,Fast Food,crown cafe quantitywad poor tast averag dhaka fast food platform deliveri
Bluebird Restaurant and Party Centre,Chinese,bluebird restaur parti centr dhaka chines platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath good dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath worst pizza ever test never recommend dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath pure bullshit took hour deliveri pizza dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath nice dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath much special kichu yeah good dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath pizza excel dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath took minut prepar food dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath burger delici dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath found hair pizza dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath bad miss spice dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath excel dhaka pizza platform deliveri
Pizza Garage-Panthapath,Pizza,pizza garag panthapath bad dhaka pizza platform deliveri
Foodox,Fast Food,foodox dhaka fast food dine
Krua Thai,Thai,krua thai dhaka thai dine
Pasta Cloud,Fast Food,pasta cloud dhaka fast food platform deliveri
Tuktuk,Japanese,tuktuk way less portion size price way way higher either increas portion size atleast decreas price dhaka japanes platform deliveri
Tuktuk,Japanese,tuktuk loveeeedd som tam papaya salad pad thai okayish mayb introduc somtam seafood dhaka japanes platform deliveri
Tuktuk,Japanese,tuktuk dri noodl dhaka japanes platform deliveri
B.J Cafe & Restaurant,Chinese,b j cafe restaur dhaka chines platform deliveri
Shahanaz's Kitchen,Snacks,shahanaz kitchen dhaka snack platform deliveri
Meal Box,Rice Dishes,meal box order spici zinger got regular one dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box good dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box food cold shread piec chicken pictur clearli show medium piec chicken rice tast good dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box side dish small enough lunch dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box menu match dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box request cutleri even tissu provid ye ye avail excus even tissu peovid sad dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box worst deliveri servic dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box rice item good price dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box portion size less usual ever order chicken veget like soup tast though rice item tast pretti good dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box bad dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box food tasti amount chicken doesnt conform pictur shown item dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box wast money dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box good send fri rice westag money realli feel bad order anymor food panda dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box order nagasaki rice meal horribl also hardli chicken mostli lump flour dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box spici like okay dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box yummi dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box suppos get salad unfortun find one kinda frustrat dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box budget meal sure tast good need lower broth veget item dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box worst portion amount found far total fraud dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box today food fresh got fresh food previou order dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box chicken dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box food quantiti worth money dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box good dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box good qualiti dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box litll chicken dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box tast good dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box inadequ quantiti dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box good chicken less quantiti dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box tast great becom expens dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box provid qualiti mention menu dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box get order dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box good meal dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box portion enough price dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box veget chicken piec exactli dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box incomplet order dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box packag shown order though tast bad quantiti chicken tini amount could better dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box excel price could afford tk includ deliveri day week possib dhaka rice dish platform deliveri
Meal Box,Rice Dishes,meal box portion size less dhaka rice dish platform deliveri
Trofi,Snacks,trofi pasta pasta chicken pasta burger burger na dhaka snack platform deliveri
Trofi,Snacks,trofi sandwich good dhaka snack platform deliveri
Trofi,Snacks,trofi dhaka snack platform deliveri
Trofi,Snacks,trofi wonder servic awesom food dhaka snack platform deliveri
Trofi,Snacks,trofi sandwich good dhaka snack platform deliveri
Trofi,Snacks,trofi chawmin cook half boil dhaka snack platform deliveri
Trofi,Snacks,trofi cold coffe good reason price dhaka snack platform deliveri
Trofi,Snacks,trofi dhaka snack platform deliveri
Trofi,Snacks,trofi fuchka bad dhaka snack platform deliveri
Trofi,Snacks,trofi stale food dhaka snack platform deliveri
Trofi,Snacks,trofi better expect could improv sauc dhaka snack platform deliveri
Trofi,Snacks,trofi worst food ever spoil smell like yuuuukkkk dhaka snack platform deliveri
Trofi,Snacks,trofi bad dhaka snack platform deliveri
Trofi,Snacks,trofi milkshak world realli love one french fri also good dhaka snack platform deliveri
Trofi,Snacks,trofi tast good alway quantiti amaz upgrad burger good hope keep excit order dhaka snack platform deliveri
Trofi,Snacks,trofi quantiti good satisfactori food dhaka snack platform deliveri
Trofi,Snacks,trofi good experi order normal chotpoti serv naga chotpoti even name tag naga someth like dhaka snack platform deliveri
Trofi,Snacks,trofi pathet salti disgust wast money dhaka snack platform deliveri
Trofi,Snacks,trofi good need work packag dhaka snack platform deliveri
Trofi,Snacks,trofi mislead offer bad qualiti food worst pack ever bad tast food avoid avoid avoid dhaka snack platform deliveri
Blend,Beverage,blend salt caramel milkshak tast like bitlobon pleas clean blender take anoth order dhaka beverag platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen paratha oili dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen highli recommend dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen delici food made much love dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen good dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen order beef bhuna khichuri worth penni must tri dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen order beef khichuri quantiti tast good dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen chicken pie excel give star keep alway like dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen good nice pack dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen one item wrong foodpanda offer voucher refund dri kabab remot tast homemad dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen last experi good time order khichuri almost doubl price food tast got food realli dissappoint receiv amount dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen normal skeptic home food panda beef khichuri kitchen great khichuri portion beef suffici tri item later dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen found hair chicken pie fill less fill season properli dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen crave home made khichuri tri differ restaur home kitchen final found close look coconut croissant good thank dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen excel dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen chees croissant realli bad time hard burnt chees insid disappoint dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen egg khichuri marvel would better egg fri oliv chatni tast good well price reason dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen asusu dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen serious good croissant dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen stuf less need add stuf dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen satisfi dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen chicken pie chees croissanti world realli fantast dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen incred dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen good alway dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen food realli good hygen recommend dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen chicken pie delici love dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen good beef khichuri amaz dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen usual order restaur time find momo worthi buy meat less dough thick dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen order beef curri today excel tast enough quantiti valu money much much better restaur becom regular custom dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen ingredi insid swarma patti low proper dhaka snack platform deliveri
Hashi's Kitchen,Snacks,hashi kitchen order coupl time think better buy meal rather restaur beef kichuri shwarma fresh tasti sweet tasti dhaka snack platform deliveri
